CPU 5 his02,User%,Sys%,Wait%,Idle%,Steal%
2025-01-20 14:43:03,0.9,0.3,0.9,97.8,0.0
2025-01-20 14:43:33,7.4,0.8,11.1,80.6,0.0
2025-01-20 14:44:03,7.5,0.9,13.0,78.6,0.0
2025-01-20 14:44:33,8.7,1.0,19.3,71.0,0.0
2025-01-20 14:45:03,4.4,0.5,8.3,86.8,0.0
2025-01-20 14:45:33,4.3,0.7,8.8,86.2,0.0
2025-01-20 14:46:03,3.8,0.5,6.6,89.0,0.0
2025-01-20 14:46:33,6.3,0.8,10.1,82.8,0.0
2025-01-20 14:47:03,4.1,0.6,7.0,88.3,0.0
2025-01-20 14:47:33,8.5,1.0,12.4,78.2,0.0
2025-01-20 14:48:03,5.7,1.0,11.5,81.9,0.0
2025-01-20 14:48:33,6.9,0.9,13.1,79.1,0.0
2025-01-20 14:49:03,7.9,1.1,13.5,77.4,0.0
2025-01-20 14:49:33,7.1,0.9,10.3,81.6,0.0
2025-01-20 14:50:03,2.9,0.6,4.9,91.5,0.0
2025-01-20 14:50:33,5.1,0.7,8.7,85.5,0.0
2025-01-20 14:51:03,3.8,0.9,5.7,89.5,0.0
2025-01-20 14:51:33,4.7,0.9,6.9,87.5,0.0
2025-01-20 14:52:03,3.2,0.9,5.0,90.9,0.0
2025-01-20 14:52:33,0.9,0.4,1.3,97.4,0.0
2025-01-20 14:53:03,2.6,0.6,4.8,91.9,0.0
2025-01-20 14:53:33,2.5,0.6,4.1,92.8,0.0
2025-01-20 14:54:03,8.9,1.1,11.1,78.9,0.0
2025-01-20 14:54:33,4.0,0.8,6.0,89.2,0.0
2025-01-20 14:55:03,7.1,0.8,8.0,84.0,0.0
2025-01-20 14:55:33,1.9,0.7,5.5,91.8,0.0
2025-01-20 14:56:03,4.0,0.8,7.0,88.1,0.0
2025-01-20 14:56:33,2.1,0.4,0.0,97.4,0.0
2025-01-20 14:57:03,6.3,1.0,10.3,82.4,0.0
2025-01-20 14:57:33,3.6,0.7,4.2,91.4,0.0
2025-01-20 14:58:03,1.2,0.3,1.8,96.7,0.0
2025-01-20 14:58:33,1.8,0.5,5.1,92.6,0.0
2025-01-20 14:59:03,1.9,0.4,3.3,94.4,0.0
2025-01-20 14:59:33,0.5,0.2,0.5,98.7,0.0
2025-01-20 15:00:03,4.6,0.6,5.4,89.4,0.0
2025-01-20 15:00:33,1.7,0.3,4.0,94.0,0.0
2025-01-20 15:01:03,3.8,0.7,5.8,89.7,0.0
2025-01-20 15:01:33,3.4,0.8,7.2,88.6,0.0
2025-01-20 15:02:03,6.0,0.5,6.7,86.7,0.0
2025-01-20 15:02:33,2.5,0.6,7.8,89.1,0.0
2025-01-20 15:03:03,7.7,0.6,10.1,81.6,0.0
2025-01-20 15:03:33,2.0,0.5,4.9,92.6,0.0
2025-01-20 15:04:03,0.8,0.1,0.9,98.2,0.0
2025-01-20 15:04:33,2.7,0.4,3.4,93.5,0.0
2025-01-20 15:05:03,5.9,0.7,7.3,86.1,0.0
2025-01-20 15:05:33,0.7,0.2,0.7,98.5,0.0
2025-01-20 15:06:03,9.2,0.8,11.6,78.5,0.0
2025-01-20 15:06:33,2.9,0.8,7.6,88.7,0.0
2025-01-20 15:07:03,7.6,0.8,14.1,77.4,0.0
2025-01-20 15:07:33,10.6,0.8,13.8,74.8,0.0
2025-01-20 15:08:03,10.3,0.8,14.1,74.7,0.0
2025-01-20 15:08:33,3.0,0.4,5.4,91.2,0.0
2025-01-20 15:09:03,3.0,0.3,4.1,92.6,0.0
2025-01-20 15:09:33,3.4,0.4,4.3,91.9,0.0
2025-01-20 15:10:03,4.0,0.9,10.0,85.1,0.0
2025-01-20 15:10:33,2.7,0.3,5.9,91.1,0.0
2025-01-20 15:11:03,7.2,0.8,10.6,81.4,0.0
2025-01-20 15:11:33,5.7,0.7,8.3,85.3,0.0
2025-01-20 15:12:03,6.6,0.6,8.5,84.3,0.0
2025-01-20 15:12:33,3.6,0.2,3.0,93.2,0.0
2025-01-20 15:13:03,3.8,0.3,3.7,92.2,0.0
2025-01-20 15:13:33,5.2,0.5,7.4,86.9,0.0
2025-01-20 15:14:03,1.3,0.3,2.7,95.7,0.0
2025-01-20 15:14:33,2.4,0.4,4.3,92.9,0.0
2025-01-20 15:15:03,1.7,0.5,4.4,93.4,0.0
2025-01-20 15:15:34,6.6,0.5,8.1,84.8,0.0
2025-01-20 15:16:04,4.7,0.8,6.8,87.7,0.0
2025-01-20 15:16:34,2.4,0.7,3.7,93.2,0.0
2025-01-20 15:17:04,6.1,0.8,6.4,86.7,0.0
2025-01-20 15:17:34,2.2,0.6,2.5,94.7,0.0
2025-01-20 15:18:04,3.4,0.5,4.9,91.2,0.0
2025-01-20 15:18:34,1.2,0.5,1.8,96.5,0.0
2025-01-20 15:19:04,4.6,0.8,7.0,87.5,0.0
2025-01-20 15:19:34,3.7,1.0,7.5,87.8,0.0
2025-01-20 15:20:04,5.8,0.9,8.4,84.8,0.0
2025-01-20 15:20:33,4.5,0.8,8.7,86.0,0.0
2025-01-20 15:21:03,2.7,0.6,3.7,92.9,0.0
2025-01-20 15:21:33,1.1,0.4,0.8,97.8,0.0
2025-01-20 15:22:03,3.0,0.6,4.3,92.1,0.0
2025-01-20 15:22:33,5.0,0.7,7.8,86.5,0.0
2025-01-20 15:23:03,6.2,1.1,12.7,79.9,0.0
2025-01-20 15:23:33,4.1,0.8,6.1,89.0,0.0
2025-01-20 15:24:03,2.2,0.8,4.6,92.4,0.0
2025-01-20 15:24:33,1.9,0.5,3.3,94.3,0.0
2025-01-20 15:25:03,4.9,0.7,6.9,87.4,0.0
2025-01-20 15:25:33,2.0,0.5,2.8,94.7,0.0
2025-01-20 15:26:03,2.9,0.5,3.9,92.8,0.0
2025-01-20 15:26:33,9.3,1.4,16.2,73.1,0.0
2025-01-20 15:27:03,3.9,0.6,6.0,89.5,0.0
2025-01-20 15:27:33,4.9,0.7,5.5,88.9,0.0
2025-01-20 15:28:03,5.8,0.7,8.2,85.3,0.0
2025-01-20 15:28:33,3.1,1.0,8.5,87.5,0.0
2025-01-20 15:29:03,1.7,0.8,3.6,93.9,0.0
2025-01-20 15:29:33,0.2,0.4,0.3,99.0,0.0
2025-01-20 15:30:03,1.6,0.6,2.8,95.0,0.0
2025-01-20 15:30:33,1.4,0.4,2.0,96.2,0.0
2025-01-20 15:31:03,2.0,0.5,5.1,92.4,0.0
2025-01-20 15:31:33,1.2,0.3,2.0,96.6,0.0
2025-01-20 15:32:03,5.1,0.8,8.3,85.8,0.0
2025-01-20 15:32:33,7.7,0.6,11.2,80.4,0.0
2025-01-20 15:33:03,4.2,0.4,6.0,89.4,0.0
2025-01-20 15:33:33,7.5,0.7,12.4,79.4,0.0
2025-01-20 15:34:03,1.3,0.6,2.7,95.4,0.0
2025-01-20 15:34:33,3.7,0.4,5.3,90.6,0.0
2025-01-20 15:35:03,6.3,0.7,9.8,83.3,0.0
2025-01-20 15:35:33,4.5,0.6,8.4,86.5,0.0
2025-01-20 15:36:03,5.6,0.6,8.8,85.0,0.0
2025-01-20 15:36:33,6.2,0.8,10.1,82.9,0.0
