Processes his02,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2025-01-20 12:08:03,1,2,24227.7,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 12:08:33,3,2,24236.7,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 12:09:03,3,2,23908.5,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 12:09:33,5,0,26506.7,-1.0,-1.0,-1.0,13.7,-1.0,-1.0,-1.0
2025-01-20 12:10:03,3,1,27793.3,-1.0,-1.0,-1.0,17.6,-1.0,-1.0,-1.0
2025-01-20 12:10:33,3,2,25945.6,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 12:11:03,5,2,29556.0,-1.0,-1.0,-1.0,20.1,-1.0,-1.0,-1.0
2025-01-20 12:11:33,7,1,26291.2,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 12:12:03,2,2,25728.2,-1.0,-1.0,-1.0,35.1,-1.0,-1.0,-1.0
2025-01-20 12:12:33,2,1,25117.8,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 12:13:03,5,1,25738.4,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 12:13:33,2,1,25661.9,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 12:14:03,3,1,23492.2,-1.0,-1.0,-1.0,14.8,-1.0,-1.0,-1.0
2025-01-20 12:14:33,1,2,22853.2,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 12:15:03,4,1,23345.2,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 12:15:33,3,0,24569.0,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 12:16:03,2,2,28788.4,-1.0,-1.0,-1.0,23.3,-1.0,-1.0,-1.0
2025-01-20 12:16:33,6,2,28274.0,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 12:17:04,3,0,26339.4,-1.0,-1.0,-1.0,31.6,-1.0,-1.0,-1.0
2025-01-20 12:17:34,4,0,25687.9,-1.0,-1.0,-1.0,10.4,-1.0,-1.0,-1.0
2025-01-20 12:18:04,2,1,25200.7,-1.0,-1.0,-1.0,15.2,-1.0,-1.0,-1.0
2025-01-20 12:18:33,4,2,24429.0,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 12:19:03,2,2,24233.8,-1.0,-1.0,-1.0,13.5,-1.0,-1.0,-1.0
2025-01-20 12:19:33,2,1,24846.7,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 12:20:03,3,2,24377.6,-1.0,-1.0,-1.0,17.2,-1.0,-1.0,-1.0
2025-01-20 12:20:33,4,1,29201.9,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 12:21:03,5,0,27591.2,-1.0,-1.0,-1.0,18.6,-1.0,-1.0,-1.0
2025-01-20 12:21:33,3,2,24337.0,-1.0,-1.0,-1.0,13.2,-1.0,-1.0,-1.0
2025-01-20 12:22:03,3,2,24841.5,-1.0,-1.0,-1.0,34.7,-1.0,-1.0,-1.0
2025-01-20 12:22:33,3,2,24191.9,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 12:23:03,3,1,23629.3,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 12:23:33,3,3,23877.6,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 12:24:03,1,3,23092.2,-1.0,-1.0,-1.0,16.3,-1.0,-1.0,-1.0
2025-01-20 12:24:33,2,1,23023.5,-1.0,-1.0,-1.0,13.5,-1.0,-1.0,-1.0
2025-01-20 12:25:03,5,1,24077.2,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 12:25:33,4,1,26377.9,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 12:26:03,3,2,27732.1,-1.0,-1.0,-1.0,21.1,-1.0,-1.0,-1.0
2025-01-20 12:26:33,4,0,23892.5,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 12:27:03,3,1,23741.9,-1.0,-1.0,-1.0,31.6,-1.0,-1.0,-1.0
2025-01-20 12:27:33,3,3,24078.4,-1.0,-1.0,-1.0,10.4,-1.0,-1.0,-1.0
2025-01-20 12:28:03,5,0,23442.8,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 12:28:33,1,2,23488.8,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 12:29:03,3,0,26346.7,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 12:29:33,2,2,26395.9,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 12:30:03,2,2,26908.4,-1.0,-1.0,-1.0,18.6,-1.0,-1.0,-1.0
2025-01-20 12:30:33,3,1,25930.3,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 12:31:03,4,0,25056.5,-1.0,-1.0,-1.0,18.9,-1.0,-1.0,-1.0
2025-01-20 12:31:33,3,1,24216.4,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 12:32:03,3,1,24640.1,-1.0,-1.0,-1.0,33.1,-1.0,-1.0,-1.0
2025-01-20 12:32:33,1,3,25556.4,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 12:33:03,3,2,22992.4,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 12:33:33,3,0,22833.3,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 12:34:03,2,1,23136.2,-1.0,-1.0,-1.0,15.8,-1.0,-1.0,-1.0
2025-01-20 12:34:33,4,1,23194.9,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 12:35:03,4,2,28194.6,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,-1.0
2025-01-20 12:35:33,3,1,27501.9,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 12:36:03,1,2,28163.1,-1.0,-1.0,-1.0,20.3,-1.0,-1.0,-1.0
2025-01-20 12:36:33,2,3,29049.6,-1.0,-1.0,-1.0,10.3,-1.0,-1.0,-1.0
2025-01-20 12:37:03,3,2,28929.8,-1.0,-1.0,-1.0,31.4,-1.0,-1.0,-1.0
2025-01-20 12:37:33,1,3,23695.4,-1.0,-1.0,-1.0,10.3,-1.0,-1.0,-1.0
2025-01-20 12:38:03,3,0,23810.8,-1.0,-1.0,-1.0,15.5,-1.0,-1.0,-1.0
2025-01-20 12:38:33,3,0,22931.1,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 12:39:03,3,0,22708.4,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 12:39:33,3,1,22890.2,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 12:40:03,4,2,24118.0,-1.0,-1.0,-1.0,18.5,-1.0,-1.0,-1.0
2025-01-20 12:40:33,3,1,25816.2,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 12:41:03,4,1,26692.7,-1.0,-1.0,-1.0,20.2,-1.0,-1.0,-1.0
2025-01-20 12:41:33,2,2,24491.9,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 12:42:03,6,0,25059.6,-1.0,-1.0,-1.0,34.7,-1.0,-1.0,-1.0
2025-01-20 12:42:33,2,1,26954.4,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 12:43:03,4,1,26698.3,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 12:43:33,3,2,22885.9,-1.0,-1.0,-1.0,10.8,-1.0,-1.0,-1.0
2025-01-20 12:44:03,2,1,22852.1,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 12:44:33,3,2,22679.7,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 12:45:03,7,2,24904.4,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 12:45:33,2,2,29202.3,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 12:46:03,4,1,27572.6,-1.0,-1.0,-1.0,22.7,-1.0,-1.0,-1.0
2025-01-20 12:46:33,6,1,24284.5,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 12:47:03,4,2,24646.5,-1.0,-1.0,-1.0,30.8,-1.0,-1.0,-1.0
2025-01-20 12:47:33,3,3,23925.8,-1.0,-1.0,-1.0,9.4,-1.0,-1.0,-1.0
2025-01-20 12:48:03,1,2,23031.2,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 12:48:33,5,2,22821.2,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 12:49:03,4,0,22817.2,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 12:49:33,1,2,23506.1,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 12:50:03,1,2,23373.3,-1.0,-1.0,-1.0,17.5,-1.0,-1.0,-1.0
2025-01-20 12:50:34,3,1,23110.6,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 12:51:04,2,3,23756.5,-1.0,-1.0,-1.0,19.9,-1.0,-1.0,-1.0
2025-01-20 12:51:34,6,0,23765.6,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 12:52:03,3,1,23811.5,-1.0,-1.0,-1.0,35.8,-1.0,-1.0,-1.0
2025-01-20 12:52:33,4,1,23262.9,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 12:53:03,3,2,26585.6,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 12:53:33,1,2,26683.0,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 12:54:03,3,2,25803.2,-1.0,-1.0,-1.0,16.0,-1.0,-1.0,-1.0
2025-01-20 12:54:33,4,3,23622.8,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 12:55:03,4,1,25348.0,-1.0,-1.0,-1.0,14.5,-1.0,-1.0,-1.0
2025-01-20 12:55:33,5,2,29439.5,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 12:56:03,4,0,29273.0,-1.0,-1.0,-1.0,20.8,-1.0,-1.0,-1.0
2025-01-20 12:56:33,3,2,28526.2,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 12:57:03,2,2,26000.2,-1.0,-1.0,-1.0,31.2,-1.0,-1.0,-1.0
2025-01-20 12:57:33,3,1,23778.6,-1.0,-1.0,-1.0,10.5,-1.0,-1.0,-1.0
2025-01-20 12:58:03,4,0,23170.1,-1.0,-1.0,-1.0,14.5,-1.0,-1.0,-1.0
2025-01-20 12:58:33,3,1,23159.5,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 12:59:03,3,0,23993.4,-1.0,-1.0,-1.0,13.4,-1.0,-1.0,-1.0
2025-01-20 12:59:33,4,0,24638.0,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 13:00:03,5,1,25444.0,-1.0,-1.0,-1.0,18.5,-1.0,-1.0,-1.0
2025-01-20 13:00:33,7,1,26714.6,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 13:01:03,3,1,26070.1,-1.0,-1.0,-1.0,21.3,-1.0,-1.0,-1.0
2025-01-20 13:01:33,1,2,24986.8,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 13:02:03,1,2,24484.1,-1.0,-1.0,-1.0,34.4,-1.0,-1.0,-1.0
2025-01-20 13:02:33,2,1,22920.2,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 13:03:03,2,2,23258.5,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 13:03:33,2,1,23254.2,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 13:04:03,1,2,23023.8,-1.0,-1.0,-1.0,15.7,-1.0,-1.0,-1.0
2025-01-20 13:04:33,3,1,24828.0,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 13:05:03,5,1,23575.2,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 13:05:33,3,1,27352.2,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 13:06:03,5,1,24542.5,-1.0,-1.0,-1.0,21.8,-1.0,-1.0,-1.0
2025-01-20 13:06:33,2,1,23890.8,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 13:07:03,3,2,28307.9,-1.0,-1.0,-1.0,31.5,-1.0,-1.0,-1.0
2025-01-20 13:07:33,2,1,24373.6,-1.0,-1.0,-1.0,9.8,-1.0,-1.0,-1.0
2025-01-20 13:08:03,3,0,22919.0,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 13:08:33,2,1,24687.7,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 13:09:03,3,0,22532.6,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 13:09:33,3,1,22768.9,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 13:10:03,3,3,22922.4,-1.0,-1.0,-1.0,18.5,-1.0,-1.0,-1.0
2025-01-20 13:10:33,4,0,23716.6,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 13:11:03,4,2,26734.0,-1.0,-1.0,-1.0,19.6,-1.0,-1.0,-1.0
2025-01-20 13:11:33,2,2,23631.9,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 13:12:03,3,1,23195.3,-1.0,-1.0,-1.0,34.5,-1.0,-1.0,-1.0
2025-01-20 13:12:33,3,1,23038.7,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 13:13:03,1,2,23218.5,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 13:13:33,3,1,22846.7,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 13:14:03,1,2,23074.0,-1.0,-1.0,-1.0,16.8,-1.0,-1.0,-1.0
2025-01-20 13:14:33,2,2,22289.6,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 13:15:03,4,1,23107.0,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,-1.0
2025-01-20 13:15:33,2,1,22856.9,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 13:16:03,1,2,25361.5,-1.0,-1.0,-1.0,21.7,-1.0,-1.0,-1.0
2025-01-20 13:16:33,3,1,22389.1,-1.0,-1.0,-1.0,9.4,-1.0,-1.0,-1.0
2025-01-20 13:17:03,1,2,24873.7,-1.0,-1.0,-1.0,79.4,-1.0,-1.0,-1.0
2025-01-20 13:17:33,1,2,23203.2,-1.0,-1.0,-1.0,10.4,-1.0,-1.0,-1.0
2025-01-20 13:18:03,3,0,23289.4,-1.0,-1.0,-1.0,15.5,-1.0,-1.0,-1.0
2025-01-20 13:18:33,2,1,23415.2,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 13:19:03,6,0,22724.1,-1.0,-1.0,-1.0,14.2,-1.0,-1.0,-1.0
2025-01-20 13:19:33,3,1,22408.6,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 13:20:03,3,1,23394.2,-1.0,-1.0,-1.0,17.9,-1.0,-1.0,-1.0
2025-01-20 13:20:33,3,2,24326.8,-1.0,-1.0,-1.0,13.4,-1.0,-1.0,-1.0
2025-01-20 13:21:03,3,1,23933.5,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0
2025-01-20 13:21:33,6,0,24407.7,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 13:22:03,3,1,24148.3,-1.0,-1.0,-1.0,33.5,-1.0,-1.0,-1.0
2025-01-20 13:22:33,3,1,23182.4,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 13:23:03,3,2,25056.5,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 13:23:33,1,2,26120.6,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 13:24:03,2,1,26040.1,-1.0,-1.0,-1.0,17.1,-1.0,-1.0,-1.0
2025-01-20 13:24:33,2,2,26453.3,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 13:25:03,3,2,24008.3,-1.0,-1.0,-1.0,15.2,-1.0,-1.0,-1.0
2025-01-20 13:25:34,5,1,25003.5,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 13:26:04,2,2,23873.8,-1.0,-1.0,-1.0,20.2,-1.0,-1.0,-1.0
2025-01-20 13:26:34,5,0,22917.7,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 13:27:04,2,2,23500.7,-1.0,-1.0,-1.0,30.6,-1.0,-1.0,-1.0
2025-01-20 13:27:34,5,0,23368.1,-1.0,-1.0,-1.0,9.7,-1.0,-1.0,-1.0
2025-01-20 13:28:03,3,0,22803.8,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 13:28:33,4,2,25019.0,-1.0,-1.0,-1.0,10.5,-1.0,-1.0,-1.0
2025-01-20 13:29:03,2,1,25473.5,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 13:29:33,5,1,26292.9,-1.0,-1.0,-1.0,13.2,-1.0,-1.0,-1.0
2025-01-20 13:30:03,1,3,26664.0,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0
2025-01-20 13:30:33,5,0,27455.4,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 13:31:03,2,2,27000.9,-1.0,-1.0,-1.0,19.4,-1.0,-1.0,-1.0
2025-01-20 13:31:33,2,2,24140.6,-1.0,-1.0,-1.0,9.7,-1.0,-1.0,-1.0
2025-01-20 13:32:03,5,1,23845.9,-1.0,-1.0,-1.0,36.0,-1.0,-1.0,-1.0
2025-01-20 13:32:33,2,1,22665.2,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 13:33:03,2,1,22598.5,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 13:33:33,4,1,23504.0,-1.0,-1.0,-1.0,9.9,-1.0,-1.0,-1.0
2025-01-20 13:34:03,3,0,22730.4,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 13:34:33,1,2,22674.1,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 13:35:03,2,2,25280.0,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 13:35:33,1,2,26309.2,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 13:36:03,4,1,24513.5,-1.0,-1.0,-1.0,20.3,-1.0,-1.0,-1.0
2025-01-20 13:36:33,3,1,23871.2,-1.0,-1.0,-1.0,10.5,-1.0,-1.0,-1.0
2025-01-20 13:37:03,4,1,23520.7,-1.0,-1.0,-1.0,30.2,-1.0,-1.0,-1.0
2025-01-20 13:37:33,3,0,22572.7,-1.0,-1.0,-1.0,9.6,-1.0,-1.0,-1.0
2025-01-20 13:38:03,3,2,23058.8,-1.0,-1.0,-1.0,15.9,-1.0,-1.0,-1.0
2025-01-20 13:38:33,3,2,22277.4,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 13:39:03,1,2,22337.4,-1.0,-1.0,-1.0,14.1,-1.0,-1.0,-1.0
2025-01-20 13:39:33,2,1,23053.9,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 13:40:03,3,3,23419.3,-1.0,-1.0,-1.0,17.7,-1.0,-1.0,-1.0
2025-01-20 13:40:33,4,0,25749.0,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 13:41:03,2,1,24686.4,-1.0,-1.0,-1.0,19.5,-1.0,-1.0,-1.0
2025-01-20 13:41:33,2,1,24511.7,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 13:42:03,5,0,23772.8,-1.0,-1.0,-1.0,34.7,-1.0,-1.0,-1.0
2025-01-20 13:42:33,2,2,23264.7,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 13:43:03,3,2,23056.4,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 13:43:33,3,2,23920.9,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 13:44:03,4,1,30596.1,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 13:44:33,5,2,40854.1,-1.0,-1.0,-1.0,13.6,-1.0,-1.0,-1.0
2025-01-20 13:45:03,5,3,41783.4,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 13:45:33,3,1,40899.1,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 13:46:03,4,1,42887.1,-1.0,-1.0,-1.0,21.3,-1.0,-1.0,-1.0
2025-01-20 13:46:33,3,1,41886.5,-1.0,-1.0,-1.0,10.6,-1.0,-1.0,-1.0
2025-01-20 13:47:03,5,0,25067.2,-1.0,-1.0,-1.0,32.7,-1.0,-1.0,-1.0
2025-01-20 13:47:33,4,0,25115.0,-1.0,-1.0,-1.0,9.7,-1.0,-1.0,-1.0
2025-01-20 13:48:03,3,2,27125.8,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 13:48:33,2,2,27209.6,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 13:49:03,2,2,23106.7,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 13:49:33,2,1,23729.5,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 13:50:03,5,0,23524.5,-1.0,-1.0,-1.0,17.2,-1.0,-1.0,-1.0
2025-01-20 13:50:33,2,2,23829.5,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 13:51:03,4,1,26684.4,-1.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0
2025-01-20 13:51:33,2,2,24033.9,-1.0,-1.0,-1.0,9.7,-1.0,-1.0,-1.0
2025-01-20 13:52:03,3,1,27076.7,-1.0,-1.0,-1.0,34.3,-1.0,-1.0,-1.0
2025-01-20 13:52:33,3,1,24866.0,-1.0,-1.0,-1.0,9.9,-1.0,-1.0,-1.0
2025-01-20 13:53:03,3,2,22771.0,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 13:53:33,3,0,23463.3,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 13:54:03,1,2,22803.7,-1.0,-1.0,-1.0,15.2,-1.0,-1.0,-1.0
2025-01-20 13:54:33,3,1,22639.9,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 13:55:03,4,2,23609.6,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 13:55:33,3,1,24306.8,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 13:56:03,4,1,25789.0,-1.0,-1.0,-1.0,21.0,-1.0,-1.0,-1.0
2025-01-20 13:56:33,4,1,25195.8,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 13:57:03,5,0,23829.7,-1.0,-1.0,-1.0,30.3,-1.0,-1.0,-1.0
2025-01-20 13:57:33,5,2,23720.5,-1.0,-1.0,-1.0,10.6,-1.0,-1.0,-1.0
2025-01-20 13:58:03,5,1,23087.8,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 13:58:33,2,1,22353.3,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 13:59:03,4,1,23028.4,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 13:59:33,3,0,23928.7,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 14:00:03,2,3,24592.2,-1.0,-1.0,-1.0,17.7,-1.0,-1.0,-1.0
2025-01-20 14:00:33,6,0,27758.5,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 14:01:03,4,1,25198.6,-1.0,-1.0,-1.0,25.1,-1.0,-1.0,-1.0
2025-01-20 14:01:33,3,2,25728.3,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 14:02:03,5,0,23600.2,-1.0,-1.0,-1.0,33.5,-1.0,-1.0,-1.0
2025-01-20 14:02:33,3,0,23298.4,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 14:03:04,4,0,23479.4,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 14:03:34,3,1,23094.8,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 14:04:04,4,1,23100.6,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0
2025-01-20 14:04:34,3,2,25611.7,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 14:05:04,2,3,24138.6,-1.0,-1.0,-1.0,15.2,-1.0,-1.0,-1.0
2025-01-20 14:05:34,2,2,28594.9,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,-1.0
2025-01-20 14:06:04,4,1,26546.1,-1.0,-1.0,-1.0,21.6,-1.0,-1.0,-1.0
2025-01-20 14:06:33,4,2,25046.2,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 14:07:03,2,2,28186.8,-1.0,-1.0,-1.0,32.6,-1.0,-1.0,-1.0
2025-01-20 14:07:33,3,1,24504.9,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 14:08:03,4,1,23925.8,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0
2025-01-20 14:08:33,2,2,22973.9,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 14:09:03,5,0,22636.7,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 14:09:33,3,0,23970.6,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 14:10:03,5,1,24935.2,-1.0,-1.0,-1.0,17.8,-1.0,-1.0,-1.0
2025-01-20 14:10:33,3,2,26321.9,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 14:11:03,4,0,25494.0,-1.0,-1.0,-1.0,20.2,-1.0,-1.0,-1.0
2025-01-20 14:11:33,6,0,25860.0,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 14:12:03,2,1,24756.2,-1.0,-1.0,-1.0,35.4,-1.0,-1.0,-1.0
