Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2025-01-20 17:07:04,412,0,0,68812,304572,-1,14905679,28280,0,0,413858,95,0,349951,6,0,0,0,0,0,0,0,0,397486,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:07:34,462,0,0,68472,304648,-1,15207223,27352,0,0,236931,113,0,165371,0,0,0,0,0,0,0,0,0,237950,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:08:04,412,0,0,68951,304834,-1,15137510,20433,0,0,361333,80,0,264716,0,0,0,0,0,0,0,0,0,390729,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:08:34,396,0,0,68824,304635,-1,20963276,14205,0,0,390250,94,0,218017,0,0,0,0,0,0,0,0,0,339951,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:09:04,201,0,0,67939,304650,-1,14464375,14167,0,0,352714,73,0,218440,0,0,0,0,0,0,0,0,0,343801,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:09:34,690,0,0,68106,304556,-1,14769044,14072,0,0,270397,99,0,173694,0,0,0,0,0,0,0,0,0,270957,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:10:04,602,0,0,69136,304759,-1,14700824,14457,0,0,333403,92,0,312026,0,0,0,0,0,0,0,0,0,344326,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:10:34,700,0,0,69082,304556,-1,14398858,28178,0,0,239994,103,0,229686,0,0,0,0,0,0,0,0,0,271566,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:11:04,860,0,0,69157,304606,-1,14929232,37055,0,0,463034,730,0,367330,0,0,0,0,0,0,0,0,0,457670,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:11:33,580,0,0,68973,304498,-1,14366740,13468,0,0,252928,75,0,203963,0,0,0,0,0,0,0,0,0,238186,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:12:03,599,0,0,69887,304754,-1,14011946,12859,0,0,423573,87,0,389917,6,0,0,0,0,0,0,0,0,416984,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:12:33,500,0,0,69419,304570,-1,20963642,15171,0,0,253469,136,0,217070,0,0,0,0,0,0,0,0,0,249667,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:13:03,302,0,0,69184,304573,-1,14840603,11523,0,0,325345,84,0,277240,0,0,0,0,0,0,0,0,0,325377,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:13:33,117,0,0,69251,304605,-1,15042310,12642,0,0,245832,81,0,211848,0,0,0,0,0,0,0,0,0,246239,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:14:03,703,0,0,69166,304804,-1,14332222,14972,0,0,271966,134,0,241560,0,0,0,0,0,0,0,0,0,270070,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:14:33,639,0,0,68156,304375,-1,14091308,16994,0,0,243653,99,0,203272,0,0,0,0,0,0,0,0,0,229006,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:15:03,574,0,0,68322,304375,-1,16934175,11180,0,0,223456,173,0,221000,0,0,0,0,0,0,0,0,0,224169,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:15:33,465,0,0,68276,304274,-1,18637399,24444,0,0,218773,105,0,194909,0,0,0,0,0,0,0,0,0,215802,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:16:03,507,0,0,68225,304633,-1,14712194,49730,0,0,309166,879,0,294955,0,0,0,0,0,0,0,0,0,311211,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:16:33,484,0,0,68380,304620,-1,13681091,18094,0,0,266444,81,0,217570,0,0,0,0,0,0,0,0,0,260817,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:17:03,222,0,0,68630,304635,-1,14848307,12268,0,0,564272,77,0,457617,6,0,0,0,0,0,0,0,0,589730,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:17:33,769,0,0,68328,304635,-1,14983091,24842,0,0,305180,117,0,177515,0,0,0,0,0,0,0,0,0,310271,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:18:03,623,0,0,68834,304835,-1,15019292,10844,0,0,406589,100,0,382720,0,0,0,0,0,0,0,0,0,498578,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:18:33,615,0,0,68550,304634,-1,14795282,13867,0,0,598382,63,0,376115,0,0,0,0,0,0,0,0,0,558561,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:19:03,543,0,0,68536,304603,-1,14569549,12401,0,0,293448,89,0,188604,0,0,0,0,0,0,0,0,0,243764,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:19:33,378,0,0,68233,304602,-1,14291235,21181,0,0,199886,68,0,202051,0,0,0,0,0,0,0,0,0,226689,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:20:03,325,0,0,69084,304798,-1,14790903,12508,0,0,349047,141,0,311945,0,0,0,0,0,0,0,0,0,326996,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:20:33,130,0,0,69117,304619,-1,17973835,15728,0,0,243109,74,0,189287,0,0,0,0,0,0,0,0,0,215205,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:21:03,632,0,0,68542,304618,-1,24075179,16286,0,0,349932,788,0,292042,0,0,0,0,0,0,0,0,0,342731,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:21:33,590,0,0,68621,304587,-1,18661463,15631,0,0,317097,79,0,193021,0,0,0,0,0,0,0,0,0,315161,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:22:03,599,0,0,68665,304782,-1,14944442,13445,0,0,439072,91,0,320293,6,0,0,0,0,0,0,0,0,439709,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:22:33,416,0,0,68511,304730,-1,14772061,14108,0,0,315639,122,0,183700,0,0,0,0,0,0,0,0,0,315837,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:23:03,433,0,0,68211,304650,-1,14256477,12273,0,0,358484,85,0,222451,0,0,0,0,0,0,0,0,0,355884,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:23:33,222,0,0,68224,304577,-1,14196900,12182,0,0,223140,88,0,211495,0,0,0,0,0,0,0,0,0,233465,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:24:03,210,0,0,68393,304818,-1,15067539,10648,0,0,318246,77,0,298960,0,0,0,0,0,0,0,0,0,335278,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:24:33,748,0,0,68268,304619,-1,20800286,11965,0,0,205523,108,0,191753,0,0,0,0,0,0,0,0,0,210032,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:25:03,689,0,0,68471,304622,-1,16681205,12267,0,0,329602,117,0,289503,0,0,0,0,0,0,0,0,0,305699,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:25:33,611,0,0,68121,304635,-1,18350197,21246,0,0,239245,101,0,203421,0,0,0,0,0,0,0,0,0,235588,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:26:03,621,0,0,67617,304834,-1,15043028,14250,0,0,348833,724,0,293637,0,0,0,0,0,0,0,0,0,338659,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:26:33,471,0,0,67347,304895,-1,13944230,16926,0,0,264685,103,0,163698,0,0,0,0,0,0,0,0,0,258723,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:27:03,555,0,0,67245,304540,-1,14853865,14271,0,0,427768,120,0,317083,6,0,0,0,0,0,0,0,0,425941,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:27:33,293,0,0,67128,304423,-1,14988044,245216,0,0,349233,133,0,219900,0,0,0,0,0,0,0,0,0,344177,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:28:03,280,0,0,67060,304651,-1,14744870,12976,0,0,405021,63,0,276127,0,0,0,0,0,0,0,0,0,412800,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:28:33,590,0,0,66979,304619,-1,20628334,9679,0,0,592849,74,0,446968,0,0,0,0,0,0,0,0,0,590761,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:29:03,546,0,0,66887,304622,-1,14790009,10816,0,0,240071,75,0,220574,0,0,0,0,0,0,0,0,0,241255,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:29:33,587,0,0,66849,304807,-1,15022803,14496,0,0,261105,100,0,245470,0,0,0,0,0,0,0,0,0,257752,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:30:03,501,0,0,67470,304815,-1,17395753,13615,0,0,424324,83,0,437287,0,0,0,0,0,0,0,0,0,457866,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:30:33,380,0,0,67758,304635,-1,17659060,20622,0,0,261086,88,0,246163,0,0,0,0,0,0,0,0,0,267637,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:31:03,343,0,0,67219,304638,-1,14829369,23769,0,0,251411,733,0,221588,0,0,0,0,0,0,0,0,0,244876,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:31:33,133,0,0,67176,304603,-1,15338864,20014,0,0,404946,62,0,286365,0,0,0,0,0,0,0,0,0,376431,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:32:03,616,0,0,67416,304798,-1,15177019,10050,0,0,480482,74,0,368139,6,0,0,0,0,0,0,0,0,483318,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:32:33,619,0,0,66886,304606,-1,14995869,14448,0,0,304732,109,0,184183,0,0,0,0,0,0,0,0,0,300187,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:33:03,504,0,0,67564,304650,-1,14946683,14110,0,0,343913,77,0,230583,0,0,0,0,0,0,0,0,0,351731,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:33:33,566,0,0,67383,304619,-1,14759289,12593,0,0,529652,74,0,384748,0,0,0,0,0,0,0,0,0,525439,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:34:03,431,0,0,67932,304815,-1,15017419,12767,0,0,314914,58,0,290443,0,0,0,0,0,0,0,0,0,322711,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:34:33,251,0,0,67484,304615,-1,15066907,12772,0,0,215496,69,0,190472,0,0,0,0,0,0,0,0,0,212464,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:35:03,183,0,0,67608,304619,-1,14876794,12009,0,0,242064,72,0,245420,0,0,0,0,0,0,0,0,0,243982,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:35:33,750,0,0,67313,304638,-1,13479993,21639,0,0,221677,74,0,200941,0,0,0,0,0,0,0,0,0,218531,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:36:03,600,0,0,67713,304835,-1,14940773,24695,0,0,369799,738,0,364653,0,0,0,0,0,0,0,0,0,404604,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:36:33,651,0,0,67652,305027,-1,14762149,10935,0,0,276136,77,0,199356,0,0,0,0,0,0,0,0,0,277893,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:37:03,818,0,0,68223,304651,-1,14496277,12637,0,0,454683,65,0,377583,6,0,0,0,0,0,0,0,0,488343,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:37:33,304,0,0,67833,304651,-1,14455310,19172,0,0,320916,97,0,171445,0,0,0,0,0,0,0,0,0,288257,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:38:03,481,0,0,67849,304871,-1,14782480,10287,0,0,363825,64,0,207019,0,0,0,0,0,0,0,0,0,332854,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:38:33,137,0,0,67904,304866,-1,15119550,9159,0,0,262483,64,0,171149,0,0,0,0,0,0,0,0,0,259341,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:39:03,596,0,0,68112,304390,-1,14961055,9712,0,0,236027,64,0,215636,0,0,0,0,0,0,0,0,0,237152,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:39:33,615,0,0,67613,304394,-1,14804434,12406,0,0,213352,52,0,191922,0,0,0,0,0,0,0,0,0,210258,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:40:03,603,0,0,67764,304620,-1,17122894,9486,0,0,270930,96,0,264872,0,0,0,0,0,0,0,0,0,275397,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:40:34,496,0,0,67745,304634,-1,17053757,11330,0,0,201508,73,0,186625,0,0,0,0,0,0,0,0,0,200957,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:41:04,452,0,0,67648,304635,-1,13787318,13222,0,0,225135,724,0,210520,0,0,0,0,0,0,0,0,0,225512,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:41:34,518,0,0,67561,304979,-1,14122684,17011,0,0,269285,73,0,168637,0,0,0,0,0,0,0,0,0,275135,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:42:04,190,0,0,68068,304803,-1,13611278,14586,0,0,494434,80,0,390334,6,0,0,0,0,0,0,0,0,520906,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:42:34,696,0,0,68001,304602,-1,15184078,7258,0,0,301581,107,0,175293,0,0,0,0,0,0,0,0,0,302221,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:43:04,623,0,0,68706,304651,-1,15249628,9041,0,0,391002,64,0,260665,0,0,0,0,0,0,0,0,0,398114,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:43:34,650,0,0,68529,304619,-1,14750595,16771,0,0,522305,61,0,364092,0,0,0,0,0,0,0,0,0,489752,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:44:04,668,0,0,68706,304850,-1,14658931,10103,0,0,196349,65,0,191794,0,0,0,0,0,0,0,0,0,197632,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:44:34,448,0,0,68725,304618,-1,14771736,11599,0,0,199316,71,0,186228,0,0,0,0,0,0,0,0,0,200696,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:45:04,284,0,0,69042,304622,-1,17148902,11852,0,0,251385,71,0,257858,0,0,0,0,0,0,0,0,0,259157,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:45:34,187,0,0,68722,304634,-1,15661021,19377,0,0,203536,70,0,177772,0,0,0,0,0,0,0,0,0,199367,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:46:04,271,0,0,68660,304835,-1,14498721,13712,0,0,253127,729,0,237284,0,0,0,0,0,0,0,0,0,246935,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:46:34,768,0,0,68709,305026,-1,14178646,8767,0,0,262322,67,0,183465,0,0,0,0,0,0,0,0,0,272758,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:47:04,594,0,0,68493,304691,-1,14964112,17327,0,0,426464,63,0,319574,6,0,0,0,0,0,0,0,0,437508,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:47:34,650,0,0,68239,304650,-1,14975051,18126,0,0,315727,128,0,162124,0,0,0,0,0,0,0,0,0,291522,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:48:04,515,0,0,68478,304847,-1,14985439,13214,0,0,304962,82,0,189820,0,0,0,0,0,0,0,0,0,302370,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:48:33,659,0,0,68338,304620,-1,20138148,11130,0,0,499610,68,0,360351,0,0,0,0,0,0,0,0,0,500565,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:49:03,271,0,0,68550,304618,-1,14746346,9925,0,0,173482,64,0,159903,0,0,0,0,0,0,0,0,0,176457,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:49:33,147,0,0,68325,304619,-1,14790669,20634,0,0,195834,69,0,176732,0,0,0,0,0,0,0,0,0,193044,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:50:03,626,0,0,69387,304868,-1,17212735,7281,0,0,318530,62,0,311916,0,0,0,0,0,0,0,0,0,330571,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:50:33,1080,0,0,67971,304861,-1,17569386,17050,0,0,224914,406,0,180187,0,0,0,0,0,0,0,0,0,204517,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:51:03,664,0,0,68445,304390,-1,14465444,20012,0,0,286917,409,0,266485,0,0,0,0,0,0,0,0,0,293974,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:51:33,486,0,0,67835,304342,-1,14385022,21017,0,0,214454,65,0,157976,0,0,0,0,0,0,0,0,0,208340,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:52:03,386,0,0,67630,304571,-1,14258858,9921,0,0,268061,71,0,278954,6,0,0,0,0,0,0,0,0,290877,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:52:33,267,0,0,67518,304572,-1,14718761,13476,0,0,184423,89,0,153922,1,0,0,0,0,0,0,0,0,183532,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:53:03,172,0,0,67140,304619,-1,14575973,12604,0,0,238259,59,0,203844,0,0,0,0,0,0,0,0,0,234732,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:53:33,641,0,0,66718,304619,-1,14583379,17614,0,0,180562,67,0,157022,0,0,0,0,0,0,0,0,0,177587,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:54:03,505,0,0,66536,304818,-1,14581373,9714,0,0,188844,69,0,172288,0,0,0,0,0,0,0,0,0,186723,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:54:33,611,0,0,66721,304619,-1,14584723,12810,0,0,188831,73,0,172121,0,0,0,0,0,0,0,0,0,191483,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:55:03,473,0,0,67217,304619,-1,17080303,10095,0,0,305539,53,0,288739,0,0,0,0,0,0,0,0,0,315763,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:55:33,450,0,0,66504,304618,-1,18598869,22820,0,0,192384,71,0,150845,0,0,0,0,0,0,0,0,0,181726,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:56:03,259,0,0,66846,304818,-1,14765166,15770,0,0,227266,732,0,208801,0,0,0,0,0,0,0,0,0,227254,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:56:33,160,0,0,67121,304619,-1,14689589,13564,0,0,218367,66,0,176351,0,0,0,0,0,0,0,0,0,224418,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:57:03,627,0,0,67118,304619,-1,14473801,8389,0,0,385282,62,0,348181,6,0,0,0,0,0,0,0,0,383069,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:57:33,632,0,0,66802,304619,-1,14694481,19163,0,0,191223,101,0,155982,0,0,0,0,0,0,0,0,0,189733,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:58:03,522,0,0,67115,304828,-1,14618782,7379,0,0,193427,68,0,180046,0,0,0,0,0,0,0,0,0,193477,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:58:33,429,0,0,66308,304623,-1,14702138,12207,0,0,194025,59,0,169770,0,0,0,0,0,0,0,0,0,184436,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:59:03,364,0,0,66305,304620,-1,14579964,8696,0,0,182019,65,0,176369,0,0,0,0,0,0,0,0,0,185679,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 17:59:33,263,0,0,66031,304619,-1,14887649,20324,0,0,202259,66,0,157588,0,0,0,0,0,0,0,0,0,174978,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:00:03,232,0,0,66594,305264,-1,17232790,12451,0,0,230253,62,0,274112,0,0,0,0,0,0,0,0,0,281580,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:00:33,1070,0,0,66074,304634,-1,22953644,13437,0,0,214935,381,0,184617,0,0,0,0,0,0,0,0,0,209494,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:01:03,650,0,0,66152,304635,-1,14598495,14888,0,0,251327,394,0,220460,0,0,0,0,0,0,0,0,0,244676,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:01:33,620,0,0,65649,304603,-1,14823539,20025,0,0,272918,70,0,155285,0,0,0,0,0,0,0,0,0,265288,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:02:03,434,0,0,65912,304802,-1,14830685,10176,0,0,368368,66,0,267980,6,0,0,0,0,0,0,0,0,372588,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:02:33,359,0,0,65883,304846,-1,14913947,14455,0,0,299416,112,0,159232,0,0,0,0,0,0,0,0,0,296439,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:03:03,262,0,0,65978,304422,-1,14788896,8755,0,0,358782,75,0,199132,0,0,0,0,0,0,0,0,0,331882,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:03:33,252,0,0,66053,304391,-1,14835167,17452,0,0,221637,68,0,165747,0,0,0,0,0,0,0,0,0,224759,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:04:03,632,0,0,66291,304530,-1,14789316,5905,0,0,254674,81,0,240385,0,0,0,0,0,0,0,0,0,261759,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:04:33,774,0,0,66175,304530,-1,14600909,11259,0,0,174880,58,0,161370,0,0,0,0,0,0,0,0,0,174525,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:05:03,497,0,0,66288,304613,-1,17199548,9830,0,0,205248,69,0,200957,0,0,0,0,0,0,0,0,0,204026,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:05:33,442,0,0,65848,304613,-1,16362949,21629,0,0,197397,68,0,165594,0,0,0,0,0,0,0,0,0,185206,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:06:03,807,0,0,65893,304812,-1,13592841,20757,0,0,216418,685,0,202121,0,0,0,0,0,0,0,0,0,216139,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:06:33,295,0,0,66133,304556,-1,15133343,195134,0,0,209098,76,0,171425,0,0,0,0,0,0,0,0,0,214509,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:07:03,224,0,0,66223,304616,-1,14771085,11137,0,0,394980,62,0,368663,6,0,0,0,0,0,0,0,0,397182,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:07:33,715,0,0,66598,304613,-1,14753351,9999,0,0,187676,107,0,168099,0,0,0,0,0,0,0,0,0,189776,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:08:03,606,0,0,66648,304813,-1,14936824,11407,0,0,179988,67,0,166342,0,0,0,0,0,0,0,0,0,180503,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:08:33,653,0,0,66832,304613,-1,14479660,10193,0,0,181674,61,0,172440,0,0,0,0,0,0,0,0,0,186491,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:09:03,426,0,0,66223,304612,-1,14651998,10017,0,0,262828,70,0,229218,0,0,0,0,0,0,0,0,0,254047,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:09:33,452,0,0,65979,304613,-1,14689965,15954,0,0,189861,60,0,177706,0,0,0,0,0,0,0,0,0,191482,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:10:03,243,0,0,66862,304812,-1,14841205,10887,0,0,216638,73,0,229811,0,0,0,0,0,0,0,0,0,229026,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:10:33,270,0,0,66356,304629,-1,14708589,13556,0,0,206885,61,0,176914,0,0,0,0,0,0,0,0,0,204285,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:11:03,691,0,0,66319,304629,-1,14683101,20766,0,0,256072,739,0,225667,0,0,0,0,0,0,0,0,0,249773,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:11:33,645,0,0,66335,304784,-1,14770205,11749,0,0,263917,65,0,172967,0,0,0,0,0,0,0,0,0,265530,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:12:03,471,0,0,66492,304798,-1,14956102,11337,0,0,476085,68,0,370913,6,0,0,0,0,0,0,0,0,490491,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:12:33,526,0,0,66736,304596,-1,20481686,10257,0,0,297782,114,0,200182,0,0,0,0,0,0,0,0,0,319024,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:13:03,373,0,0,66995,305131,-1,14694127,10733,0,0,357149,62,0,235923,0,0,0,0,0,0,0,0,0,359658,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:13:33,289,0,0,66809,304614,-1,14734946,15299,0,0,250079,67,0,181313,0,0,0,0,0,0,0,0,0,247061,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:14:03,225,0,0,66831,304808,-1,14960570,6939,0,0,300868,68,0,266097,0,0,0,0,0,0,0,0,0,298712,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:14:33,739,0,0,66302,304856,-1,14992271,7396,0,0,195675,65,0,179967,0,0,0,0,0,0,0,0,0,188562,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:15:03,625,0,0,65964,304388,-1,14846794,8705,0,0,303232,63,0,276925,0,0,0,0,0,0,0,0,0,277938,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:15:33,663,0,0,65577,304401,-1,13448628,17703,0,0,231299,73,0,207721,0,0,0,0,0,0,0,0,0,224954,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:16:03,466,0,0,66248,304637,-1,14701116,15700,0,0,305256,709,0,319748,0,0,0,0,0,0,0,0,0,338646,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:16:34,411,0,0,66296,305024,-1,20081346,10582,0,0,241924,57,0,159859,0,0,0,0,0,0,0,0,0,244208,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:17:04,283,0,0,66492,304660,-1,14497580,11699,0,0,357609,76,0,264949,6,0,0,0,0,0,0,0,0,353573,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:17:34,258,0,0,66394,304644,-1,14689133,11065,0,0,295016,128,0,167533,0,0,0,0,0,0,0,0,0,291436,0,0,0,0,0,0,0,0,0,0,0,0,0
