Memory MB his02,memtotal,hightotal,lowtotal,swaptotal,memfree,highfree,lowfree,swapfree,memshared,cached,active,bigfree,buffers,swapcached,inactive
2025-01-20 13:29:03,257104.9,-0.0,-0.0,16384.0,24807.5,-0.0,-0.0,16368.7,-0.0,16086.7,14743.1,-1.0,223.6,0.7,8551.7
2025-01-20 13:29:33,257104.9,-0.0,-0.0,16384.0,24829.2,-0.0,-0.0,16368.7,-0.0,16087.1,14721.5,-1.0,223.6,0.7,8551.9
2025-01-20 13:30:03,257104.9,-0.0,-0.0,16384.0,24769.3,-0.0,-0.0,16368.7,-0.0,16087.7,14778.8,-1.0,223.6,0.7,8552.2
2025-01-20 13:30:33,257104.9,-0.0,-0.0,16384.0,24914.6,-0.0,-0.0,16368.7,-0.0,16088.2,14638.9,-1.0,223.6,0.7,8552.3
2025-01-20 13:31:03,257104.9,-0.0,-0.0,16384.0,24941.3,-0.0,-0.0,16368.7,-0.0,16091.4,14608.6,-1.0,223.6,0.7,8552.8
2025-01-20 13:31:33,257104.9,-0.0,-0.0,16384.0,24936.8,-0.0,-0.0,16368.7,-0.0,16091.9,14613.9,-1.0,223.6,0.7,8552.8
2025-01-20 13:32:03,257104.9,-0.0,-0.0,16384.0,24939.2,-0.0,-0.0,16368.7,-0.0,16092.7,14607.9,-1.0,223.6,0.7,8553.2
2025-01-20 13:32:33,257104.9,-0.0,-0.0,16384.0,24914.7,-0.0,-0.0,16368.7,-0.0,16093.4,14630.6,-1.0,223.6,0.7,8553.4
2025-01-20 13:33:03,257104.9,-0.0,-0.0,16384.0,24926.9,-0.0,-0.0,16368.7,-0.0,16093.9,14622.3,-1.0,223.6,0.7,8553.6
2025-01-20 13:33:33,257104.9,-0.0,-0.0,16384.0,24933.2,-0.0,-0.0,16368.7,-0.0,16094.5,14617.9,-1.0,223.6,0.7,8553.9
2025-01-20 13:34:03,257104.9,-0.0,-0.0,16384.0,24932.8,-0.0,-0.0,16368.7,-0.0,16095.2,14615.4,-1.0,223.6,0.7,8554.3
2025-01-20 13:34:33,257104.9,-0.0,-0.0,16384.0,24953.1,-0.0,-0.0,16368.7,-0.0,16095.7,14600.2,-1.0,223.6,0.7,8554.5
2025-01-20 13:35:03,257104.9,-0.0,-0.0,16384.0,24895.6,-0.0,-0.0,16368.7,-0.0,16096.1,14652.8,-1.0,223.6,0.7,8554.6
2025-01-20 13:35:33,257104.9,-0.0,-0.0,16384.0,24915.8,-0.0,-0.0,16368.7,-0.0,16096.7,14636.2,-1.0,223.6,0.7,8555.0
2025-01-20 13:36:03,257104.9,-0.0,-0.0,16384.0,24914.5,-0.0,-0.0,16368.7,-0.0,16099.1,14632.2,-1.0,223.6,0.7,8555.5
2025-01-20 13:36:33,257104.9,-0.0,-0.0,16384.0,24949.3,-0.0,-0.0,16368.7,-0.0,16100.3,14606.6,-1.0,223.6,0.7,8555.5
2025-01-20 13:37:03,257104.9,-0.0,-0.0,16384.0,24947.5,-0.0,-0.0,16368.7,-0.0,16101.0,14609.4,-1.0,223.6,0.7,8555.8
2025-01-20 13:37:33,257104.9,-0.0,-0.0,16384.0,24962.8,-0.0,-0.0,16368.7,-0.0,16101.7,14595.8,-1.0,223.6,0.7,8556.0
2025-01-20 13:38:03,257104.9,-0.0,-0.0,16384.0,24951.4,-0.0,-0.0,16368.7,-0.0,16102.5,14598.5,-1.0,223.6,0.7,8556.4
2025-01-20 13:38:33,257104.9,-0.0,-0.0,16384.0,24969.0,-0.0,-0.0,16368.7,-0.0,16103.0,14582.8,-1.0,223.6,0.7,8556.6
2025-01-20 13:39:03,257104.9,-0.0,-0.0,16384.0,24985.1,-0.0,-0.0,16368.7,-0.0,16103.7,14570.2,-1.0,223.6,0.7,8557.0
2025-01-20 13:39:33,257104.9,-0.0,-0.0,16384.0,24992.9,-0.0,-0.0,16368.7,-0.0,16104.1,14562.1,-1.0,223.6,0.7,8557.1
2025-01-20 13:40:03,257104.9,-0.0,-0.0,16384.0,24948.5,-0.0,-0.0,16368.7,-0.0,16104.7,14600.0,-1.0,223.6,0.7,8557.4
2025-01-20 13:40:33,257104.9,-0.0,-0.0,16384.0,24972.9,-0.0,-0.0,16368.7,-0.0,16105.2,14582.6,-1.0,223.6,0.7,8557.6
2025-01-20 13:41:03,257104.9,-0.0,-0.0,16384.0,24974.9,-0.0,-0.0,16368.7,-0.0,16108.6,14579.6,-1.0,223.6,0.7,8558.0
2025-01-20 13:41:33,257104.9,-0.0,-0.0,16384.0,24969.2,-0.0,-0.0,16368.7,-0.0,16109.0,14586.0,-1.0,223.6,0.7,8558.2
2025-01-20 13:42:03,257104.9,-0.0,-0.0,16384.0,24825.7,-0.0,-0.0,16368.7,-0.0,16109.7,14725.6,-1.0,223.6,0.7,8558.6
2025-01-20 13:42:33,257104.9,-0.0,-0.0,16384.0,24952.7,-0.0,-0.0,16368.7,-0.0,16110.4,14596.0,-1.0,223.6,0.7,8558.8
2025-01-20 13:43:03,257104.9,-0.0,-0.0,16384.0,24939.6,-0.0,-0.0,16368.7,-0.0,16110.9,14610.2,-1.0,223.6,0.7,8559.0
2025-01-20 13:43:33,257104.9,-0.0,-0.0,16384.0,24941.5,-0.0,-0.0,16368.7,-0.0,16111.4,14607.2,-1.0,223.6,0.7,8559.3
2025-01-20 13:44:03,257104.9,-0.0,-0.0,16384.0,24918.7,-0.0,-0.0,16368.7,-0.0,16112.1,14618.3,-1.0,223.6,0.7,8559.6
2025-01-20 13:44:33,257104.9,-0.0,-0.0,16384.0,24903.7,-0.0,-0.0,16368.7,-0.0,16112.5,14636.3,-1.0,223.6,0.7,8559.8
2025-01-20 13:45:03,257104.9,-0.0,-0.0,16384.0,24835.5,-0.0,-0.0,16368.7,-0.0,16113.1,14698.3,-1.0,223.6,0.7,8560.0
2025-01-20 13:45:33,257104.9,-0.0,-0.0,16384.0,24898.6,-0.0,-0.0,16368.7,-0.0,16097.8,14656.2,-1.0,223.6,0.7,8544.7
2025-01-20 13:46:03,257104.9,-0.0,-0.0,16384.0,24919.9,-0.0,-0.0,16368.7,-0.0,16100.9,14633.0,-1.0,223.6,0.7,8545.1
2025-01-20 13:46:33,257104.9,-0.0,-0.0,16384.0,24944.1,-0.0,-0.0,16368.7,-0.0,16101.6,14615.9,-1.0,223.6,0.7,8545.4
2025-01-20 13:47:03,257104.9,-0.0,-0.0,16384.0,24692.7,-0.0,-0.0,16368.7,-0.0,16101.9,14860.6,-1.0,223.6,0.7,8545.4
2025-01-20 13:47:33,257104.9,-0.0,-0.0,16384.0,24683.1,-0.0,-0.0,16368.7,-0.0,16102.7,14868.2,-1.0,223.6,0.7,8545.8
2025-01-20 13:48:03,257104.9,-0.0,-0.0,16384.0,24667.4,-0.0,-0.0,16368.7,-0.0,16103.3,14881.2,-1.0,223.6,0.7,8546.1
2025-01-20 13:48:33,257104.9,-0.0,-0.0,16384.0,24674.8,-0.0,-0.0,16368.7,-0.0,16103.8,14873.4,-1.0,223.6,0.7,8546.3
2025-01-20 13:49:03,257104.9,-0.0,-0.0,16384.0,24782.3,-0.0,-0.0,16368.7,-0.0,16104.3,14766.6,-1.0,223.6,0.7,8546.6
2025-01-20 13:49:33,257104.9,-0.0,-0.0,16384.0,24767.2,-0.0,-0.0,16368.7,-0.0,16105.0,14775.4,-1.0,223.6,0.7,8547.0
2025-01-20 13:50:03,257104.9,-0.0,-0.0,16384.0,24686.3,-0.0,-0.0,16368.7,-0.0,16105.5,14849.6,-1.0,223.6,0.7,8547.2
2025-01-20 13:50:33,257104.9,-0.0,-0.0,16384.0,24780.1,-0.0,-0.0,16368.7,-0.0,16106.0,14761.1,-1.0,223.6,0.7,8547.3
2025-01-20 13:51:03,257104.9,-0.0,-0.0,16384.0,24897.7,-0.0,-0.0,16368.7,-0.0,16109.2,14645.7,-1.0,223.6,0.7,8547.8
2025-01-20 13:51:33,257104.9,-0.0,-0.0,16384.0,24902.0,-0.0,-0.0,16368.7,-0.0,16109.7,14646.2,-1.0,223.6,0.7,8547.8
2025-01-20 13:52:03,257104.9,-0.0,-0.0,16384.0,24795.2,-0.0,-0.0,16368.7,-0.0,16110.4,14747.7,-1.0,223.6,0.7,8548.2
2025-01-20 13:52:33,257104.9,-0.0,-0.0,16384.0,24891.6,-0.0,-0.0,16368.7,-0.0,16111.1,14654.3,-1.0,223.6,0.7,8548.4
2025-01-20 13:53:03,257104.9,-0.0,-0.0,16384.0,24886.0,-0.0,-0.0,16368.7,-0.0,16111.7,14660.5,-1.0,223.6,0.7,8548.7
2025-01-20 13:53:33,257104.9,-0.0,-0.0,16384.0,24882.5,-0.0,-0.0,16368.7,-0.0,16112.2,14661.0,-1.0,223.6,0.7,8548.9
2025-01-20 13:54:03,257104.9,-0.0,-0.0,16384.0,24867.1,-0.0,-0.0,16368.7,-0.0,16112.7,14672.7,-1.0,223.6,0.7,8549.1
2025-01-20 13:54:33,257104.9,-0.0,-0.0,16384.0,24841.6,-0.0,-0.0,16368.7,-0.0,16113.3,14690.5,-1.0,223.6,0.7,8549.5
2025-01-20 13:55:03,257104.9,-0.0,-0.0,16384.0,24818.7,-0.0,-0.0,16368.7,-0.0,16113.9,14713.7,-1.0,223.6,0.7,8549.7
2025-01-20 13:55:33,257104.9,-0.0,-0.0,16384.0,24845.0,-0.0,-0.0,16368.7,-0.0,16114.4,14696.1,-1.0,223.6,0.7,8549.9
2025-01-20 13:56:03,257104.9,-0.0,-0.0,16384.0,24842.4,-0.0,-0.0,16368.7,-0.0,16117.6,14693.4,-1.0,223.6,0.7,8550.4
2025-01-20 13:56:33,257104.9,-0.0,-0.0,16384.0,24842.8,-0.0,-0.0,16368.7,-0.0,16118.2,14693.4,-1.0,223.6,0.7,8550.6
2025-01-20 13:57:03,257104.9,-0.0,-0.0,16384.0,24832.2,-0.0,-0.0,16368.7,-0.0,16118.8,14707.8,-1.0,223.6,0.7,8550.9
2025-01-20 13:57:33,257104.9,-0.0,-0.0,16384.0,24858.9,-0.0,-0.0,16368.7,-0.0,16119.8,14682.1,-1.0,223.6,0.7,8551.2
2025-01-20 13:58:03,257104.9,-0.0,-0.0,16384.0,24869.0,-0.0,-0.0,16368.7,-0.0,16120.3,14671.6,-1.0,223.6,0.7,8551.3
2025-01-20 13:58:33,257104.9,-0.0,-0.0,16384.0,24843.5,-0.0,-0.0,16368.7,-0.0,16121.0,14696.4,-1.0,223.6,0.7,8551.7
2025-01-20 13:59:03,257104.9,-0.0,-0.0,16384.0,24727.9,-0.0,-0.0,16368.7,-0.0,16121.5,14808.0,-1.0,223.6,0.7,8551.9
2025-01-20 13:59:33,257104.9,-0.0,-0.0,16384.0,24704.8,-0.0,-0.0,16368.7,-0.0,16121.9,14828.3,-1.0,223.6,0.7,8552.0
2025-01-20 14:00:03,257104.9,-0.0,-0.0,16384.0,24653.0,-0.0,-0.0,16368.7,-0.0,16122.7,14873.6,-1.0,223.6,0.7,8552.4
2025-01-20 14:00:33,257104.9,-0.0,-0.0,16384.0,24582.7,-0.0,-0.0,16368.7,-0.0,16123.1,14946.5,-1.0,223.6,0.7,8552.6
2025-01-20 14:01:03,257104.9,-0.0,-0.0,16384.0,24713.5,-0.0,-0.0,16368.7,-0.0,16101.0,14821.0,-1.0,223.6,0.7,8553.0
2025-01-20 14:01:33,257104.9,-0.0,-0.0,16384.0,24702.5,-0.0,-0.0,16368.7,-0.0,16101.4,14835.5,-1.0,223.6,0.7,8553.2
2025-01-20 14:02:03,257104.9,-0.0,-0.0,16384.0,24760.7,-0.0,-0.0,16368.7,-0.0,16102.0,14776.4,-1.0,223.6,0.7,8553.4
2025-01-20 14:02:33,257104.9,-0.0,-0.0,16384.0,24884.3,-0.0,-0.0,16368.7,-0.0,16102.8,14659.6,-1.0,223.6,0.7,8553.8
2025-01-20 14:03:04,257104.9,-0.0,-0.0,16384.0,24861.4,-0.0,-0.0,16368.7,-0.0,16103.4,14684.1,-1.0,223.6,0.7,8554.0
2025-01-20 14:03:34,257104.9,-0.0,-0.0,16384.0,24862.7,-0.0,-0.0,16368.7,-0.0,16104.0,14683.6,-1.0,223.6,0.7,8554.2
2025-01-20 14:04:04,257104.9,-0.0,-0.0,16384.0,24676.6,-0.0,-0.0,16368.7,-0.0,16104.5,14861.7,-1.0,223.6,0.7,8554.3
2025-01-20 14:04:34,257104.9,-0.0,-0.0,16384.0,24816.9,-0.0,-0.0,16368.7,-0.0,16105.4,14721.3,-1.0,223.6,0.7,8554.7
2025-01-20 14:05:04,257104.9,-0.0,-0.0,16384.0,24782.9,-0.0,-0.0,16368.7,-0.0,16106.0,14754.7,-1.0,223.6,0.7,8554.9
2025-01-20 14:05:34,257104.9,-0.0,-0.0,16384.0,24813.7,-0.0,-0.0,16368.7,-0.0,16107.5,14722.9,-1.0,223.6,0.7,8555.2
2025-01-20 14:06:04,257104.9,-0.0,-0.0,16384.0,24808.1,-0.0,-0.0,16368.7,-0.0,16109.9,14724.8,-1.0,223.6,0.7,8555.6
2025-01-20 14:06:33,257104.9,-0.0,-0.0,16384.0,24802.3,-0.0,-0.0,16368.7,-0.0,16110.7,14735.9,-1.0,223.6,0.7,8555.8
2025-01-20 14:07:03,257104.9,-0.0,-0.0,16384.0,24813.0,-0.0,-0.0,16368.7,-0.0,16111.2,14719.5,-1.0,223.6,0.7,8556.0
2025-01-20 14:07:33,257104.9,-0.0,-0.0,16384.0,24795.9,-0.0,-0.0,16368.7,-0.0,16112.0,14736.4,-1.0,223.6,0.7,8556.3
2025-01-20 14:08:03,257104.9,-0.0,-0.0,16384.0,24750.8,-0.0,-0.0,16368.7,-0.0,16112.4,14776.7,-1.0,223.6,0.7,8556.3
2025-01-20 14:08:33,257104.9,-0.0,-0.0,16384.0,24788.9,-0.0,-0.0,16368.7,-0.0,16113.3,14742.0,-1.0,223.6,0.7,8556.9
2025-01-20 14:09:03,257104.9,-0.0,-0.0,16384.0,24780.9,-0.0,-0.0,16368.7,-0.0,16113.9,14747.0,-1.0,223.6,0.7,8557.1
2025-01-20 14:09:33,257104.9,-0.0,-0.0,16384.0,24775.2,-0.0,-0.0,16368.7,-0.0,16114.9,14752.8,-1.0,223.6,0.7,8557.4
2025-01-20 14:10:03,257104.9,-0.0,-0.0,16384.0,24735.1,-0.0,-0.0,16368.7,-0.0,16117.6,14788.9,-1.0,223.6,0.7,8557.9
2025-01-20 14:10:33,257104.9,-0.0,-0.0,16384.0,24754.5,-0.0,-0.0,16368.7,-0.0,16118.4,14764.6,-1.0,223.6,0.7,8557.9
2025-01-20 14:11:03,257104.9,-0.0,-0.0,16384.0,24737.9,-0.0,-0.0,16368.7,-0.0,16122.0,14781.4,-1.0,223.6,0.7,8558.3
2025-01-20 14:11:33,257104.9,-0.0,-0.0,16384.0,24711.3,-0.0,-0.0,16368.7,-0.0,16122.8,14806.0,-1.0,223.6,0.7,8558.7
2025-01-20 14:12:03,257104.9,-0.0,-0.0,16384.0,24707.5,-0.0,-0.0,16368.7,-0.0,16123.4,14808.8,-1.0,223.6,0.7,8558.9
2025-01-20 14:12:33,257104.9,-0.0,-0.0,16384.0,24755.9,-0.0,-0.0,16368.7,-0.0,16124.2,14766.3,-1.0,223.6,0.7,8559.1
2025-01-20 14:13:03,257104.9,-0.0,-0.0,16384.0,24750.5,-0.0,-0.0,16368.7,-0.0,16125.0,14769.6,-1.0,223.6,0.7,8559.5
2025-01-20 14:13:33,257104.9,-0.0,-0.0,16384.0,24719.0,-0.0,-0.0,16368.7,-0.0,16125.6,14800.3,-1.0,223.6,0.7,8559.6
2025-01-20 14:14:03,257104.9,-0.0,-0.0,16384.0,24616.1,-0.0,-0.0,16368.7,-0.0,16126.0,14905.2,-1.0,223.6,0.7,8559.7
2025-01-20 14:14:33,257104.9,-0.0,-0.0,16384.0,24615.4,-0.0,-0.0,16368.7,-0.0,16127.1,14903.2,-1.0,223.6,0.7,8560.2
2025-01-20 14:15:03,257104.9,-0.0,-0.0,16384.0,24608.0,-0.0,-0.0,16368.7,-0.0,16127.5,14911.9,-1.0,223.6,0.7,8560.2
2025-01-20 14:15:33,257104.9,-0.0,-0.0,16384.0,24770.0,-0.0,-0.0,16368.7,-0.0,16128.4,14758.4,-1.0,223.6,0.7,8560.7
2025-01-20 14:16:03,257104.9,-0.0,-0.0,16384.0,24769.0,-0.0,-0.0,16368.7,-0.0,16115.8,14769.0,-1.0,223.6,0.7,8545.4
2025-01-20 14:16:33,257104.9,-0.0,-0.0,16384.0,24794.0,-0.0,-0.0,16368.7,-0.0,16021.0,14751.3,-1.0,223.6,0.7,8543.6
2025-01-20 14:17:03,257104.9,-0.0,-0.0,16384.0,24862.2,-0.0,-0.0,16368.7,-0.0,16021.8,14673.0,-1.0,223.6,0.7,8544.0
2025-01-20 14:17:33,257104.9,-0.0,-0.0,16384.0,24851.4,-0.0,-0.0,16368.7,-0.0,16022.6,14685.5,-1.0,223.6,0.7,8544.2
2025-01-20 14:18:03,257104.9,-0.0,-0.0,16384.0,24846.7,-0.0,-0.0,16368.7,-0.0,16023.4,14688.7,-1.0,223.6,0.7,8544.4
2025-01-20 14:18:33,257104.9,-0.0,-0.0,16384.0,24747.4,-0.0,-0.0,16368.7,-0.0,16024.2,14793.3,-1.0,223.6,0.7,8544.7
2025-01-20 14:19:03,257104.9,-0.0,-0.0,16384.0,24868.2,-0.0,-0.0,16368.7,-0.0,16025.0,14675.7,-1.0,223.6,0.7,8545.1
2025-01-20 14:19:33,257104.9,-0.0,-0.0,16384.0,24829.0,-0.0,-0.0,16368.7,-0.0,16025.6,14706.9,-1.0,223.6,0.7,8545.2
2025-01-20 14:20:03,257104.9,-0.0,-0.0,16384.0,24773.4,-0.0,-0.0,16368.7,-0.0,16026.4,14757.2,-1.0,223.6,0.7,8545.4
2025-01-20 14:20:33,257104.9,-0.0,-0.0,16384.0,24681.8,-0.0,-0.0,16368.7,-0.0,16027.3,14847.5,-1.0,223.6,0.7,8545.8
2025-01-20 14:21:03,257104.9,-0.0,-0.0,16384.0,24705.1,-0.0,-0.0,16368.7,-0.0,16030.5,14824.2,-1.0,223.6,0.7,8546.1
2025-01-20 14:21:33,257104.9,-0.0,-0.0,16384.0,24880.7,-0.0,-0.0,16368.7,-0.0,16031.5,14660.0,-1.0,223.6,0.7,8546.3
2025-01-20 14:22:03,257104.9,-0.0,-0.0,16384.0,24879.2,-0.0,-0.0,16368.7,-0.0,16032.3,14659.5,-1.0,223.6,0.7,8546.5
2025-01-20 14:22:33,257104.9,-0.0,-0.0,16384.0,24888.1,-0.0,-0.0,16368.7,-0.0,16033.3,14655.9,-1.0,223.6,0.7,8546.9
2025-01-20 14:23:03,257104.9,-0.0,-0.0,16384.0,24863.5,-0.0,-0.0,16368.7,-0.0,16034.2,14675.4,-1.0,223.6,0.7,8547.1
2025-01-20 14:23:33,257104.9,-0.0,-0.0,16384.0,24819.4,-0.0,-0.0,16368.7,-0.0,16035.3,14713.8,-1.0,223.6,0.7,8547.6
2025-01-20 14:24:03,257104.9,-0.0,-0.0,16384.0,24739.1,-0.0,-0.0,16368.7,-0.0,16035.8,14792.2,-1.0,223.6,0.7,8547.6
2025-01-20 14:24:33,257104.9,-0.0,-0.0,16384.0,24828.1,-0.0,-0.0,16368.7,-0.0,16036.6,14707.0,-1.0,223.6,0.7,8548.0
2025-01-20 14:25:03,257104.9,-0.0,-0.0,16384.0,24797.3,-0.0,-0.0,16368.7,-0.0,16037.4,14729.6,-1.0,223.6,0.7,8548.3
2025-01-20 14:25:33,257104.9,-0.0,-0.0,16384.0,24688.1,-0.0,-0.0,16368.7,-0.0,16039.2,14847.6,-1.0,223.6,0.7,8548.5
2025-01-20 14:26:03,257104.9,-0.0,-0.0,16384.0,24817.5,-0.0,-0.0,16368.7,-0.0,16041.3,14715.5,-1.0,223.6,0.7,8548.8
2025-01-20 14:26:33,257104.9,-0.0,-0.0,16384.0,24845.6,-0.0,-0.0,16368.7,-0.0,16042.1,14690.7,-1.0,223.6,0.7,8549.1
2025-01-20 14:27:03,257104.9,-0.0,-0.0,16384.0,24838.0,-0.0,-0.0,16368.7,-0.0,16042.9,14696.4,-1.0,223.6,0.7,8549.4
2025-01-20 14:27:33,257104.9,-0.0,-0.0,16384.0,24789.5,-0.0,-0.0,16368.7,-0.0,16043.6,14742.4,-1.0,223.6,0.7,8549.6
2025-01-20 14:28:03,257104.9,-0.0,-0.0,16384.0,24757.7,-0.0,-0.0,16368.7,-0.0,16044.2,14767.0,-1.0,223.6,0.7,8549.7
2025-01-20 14:28:33,257104.9,-0.0,-0.0,16384.0,24768.3,-0.0,-0.0,16368.7,-0.0,16045.9,14761.8,-1.0,223.6,0.7,8550.1
2025-01-20 14:29:03,257104.9,-0.0,-0.0,16384.0,24751.1,-0.0,-0.0,16368.7,-0.0,16046.4,14773.7,-1.0,223.6,0.7,8550.1
2025-01-20 14:29:33,257104.9,-0.0,-0.0,16384.0,24699.0,-0.0,-0.0,16368.7,-0.0,16047.5,14825.5,-1.0,223.6,0.7,8550.6
2025-01-20 14:30:03,257104.9,-0.0,-0.0,16384.0,24689.5,-0.0,-0.0,16368.7,-0.0,16048.5,14828.1,-1.0,223.6,0.7,8551.0
2025-01-20 14:30:33,257104.9,-0.0,-0.0,16384.0,24606.0,-0.0,-0.0,16368.7,-0.0,16049.1,14914.6,-1.0,223.6,0.7,8551.1
2025-01-20 14:31:03,257104.9,-0.0,-0.0,16384.0,24755.9,-0.0,-0.0,16368.7,-0.0,16049.8,14768.5,-1.0,223.6,0.7,8551.3
2025-01-20 14:31:33,257104.9,-0.0,-0.0,16384.0,24747.5,-0.0,-0.0,16368.7,-0.0,16053.1,14776.6,-1.0,223.6,0.7,8551.7
2025-01-20 14:32:03,257104.9,-0.0,-0.0,16384.0,24747.9,-0.0,-0.0,16368.7,-0.0,16054.0,14779.4,-1.0,223.6,0.7,8552.0
2025-01-20 14:32:33,257104.9,-0.0,-0.0,16384.0,24735.3,-0.0,-0.0,16368.7,-0.0,16055.1,14788.4,-1.0,223.6,0.7,8552.3
2025-01-20 14:33:03,257104.9,-0.0,-0.0,16384.0,24720.6,-0.0,-0.0,16368.7,-0.0,16055.8,14803.2,-1.0,223.6,0.7,8552.6
2025-01-20 14:33:33,257104.9,-0.0,-0.0,16384.0,24599.3,-0.0,-0.0,16368.7,-0.0,16056.8,14922.4,-1.0,223.6,0.7,8552.8
2025-01-20 14:34:03,257104.9,-0.0,-0.0,16384.0,24627.0,-0.0,-0.0,16368.7,-0.0,16057.6,14895.8,-1.0,223.6,0.7,8553.2
2025-01-20 14:34:33,257104.9,-0.0,-0.0,16384.0,24816.6,-0.0,-0.0,16368.7,-0.0,16058.2,14705.1,-1.0,223.6,0.7,8553.3
2025-01-20 14:35:03,257104.9,-0.0,-0.0,16384.0,24591.8,-0.0,-0.0,16368.7,-0.0,16058.7,14921.5,-1.0,223.6,0.7,8553.5
2025-01-20 14:35:33,257104.9,-0.0,-0.0,16384.0,24600.3,-0.0,-0.0,16368.7,-0.0,16059.5,14924.5,-1.0,223.6,0.7,8553.8
2025-01-20 14:36:03,257104.9,-0.0,-0.0,16384.0,24566.1,-0.0,-0.0,16368.7,-0.0,16062.9,14951.9,-1.0,223.6,0.7,8554.2
2025-01-20 14:36:33,257104.9,-0.0,-0.0,16384.0,24676.5,-0.0,-0.0,16368.7,-0.0,16063.5,14836.6,-1.0,223.6,0.7,8554.4
2025-01-20 14:37:03,257104.9,-0.0,-0.0,16384.0,24691.2,-0.0,-0.0,16368.7,-0.0,16064.1,14824.5,-1.0,223.6,0.7,8554.6
2025-01-20 14:37:33,257104.9,-0.0,-0.0,16384.0,24701.4,-0.0,-0.0,16368.7,-0.0,16065.1,14810.9,-1.0,223.6,0.7,8554.9
2025-01-20 14:38:03,257104.9,-0.0,-0.0,16384.0,24714.2,-0.0,-0.0,16368.7,-0.0,16065.7,14798.6,-1.0,223.6,0.7,8555.1
2025-01-20 14:38:34,257104.9,-0.0,-0.0,16384.0,24683.3,-0.0,-0.0,16368.7,-0.0,16066.4,14838.7,-1.0,223.6,0.7,8555.4
2025-01-20 14:39:04,257104.9,-0.0,-0.0,16384.0,24742.7,-0.0,-0.0,16368.7,-0.0,16066.7,14775.9,-1.0,223.6,0.7,8555.4
2025-01-20 14:39:34,257104.9,-0.0,-0.0,16384.0,24743.8,-0.0,-0.0,16368.7,-0.0,16067.8,14775.1,-1.0,223.6,0.7,8555.9
2025-01-20 14:40:04,257104.9,-0.0,-0.0,16384.0,24769.1,-0.0,-0.0,16368.7,-0.0,16068.6,14752.6,-1.0,223.6,0.7,8556.1
2025-01-20 14:40:34,257104.9,-0.0,-0.0,16384.0,24799.0,-0.0,-0.0,16368.7,-0.0,16069.4,14719.3,-1.0,223.6,0.7,8556.5
2025-01-20 14:41:04,257104.9,-0.0,-0.0,16384.0,24766.4,-0.0,-0.0,16368.7,-0.0,16072.6,14750.8,-1.0,223.6,0.7,8556.5
2025-01-20 14:41:34,257104.9,-0.0,-0.0,16384.0,24721.5,-0.0,-0.0,16368.7,-0.0,16073.4,14794.6,-1.0,223.6,0.7,8556.9
2025-01-20 14:42:04,257104.9,-0.0,-0.0,16384.0,24872.7,-0.0,-0.0,16368.7,-0.0,16074.2,14642.4,-1.0,223.6,0.7,8557.1
2025-01-20 14:42:33,257104.9,-0.0,-0.0,16384.0,24879.9,-0.0,-0.0,16368.7,-0.0,16075.2,14638.6,-1.0,223.6,0.7,8557.7
2025-01-20 14:43:03,257104.9,-0.0,-0.0,16384.0,24868.2,-0.0,-0.0,16368.7,-0.0,16076.1,14650.6,-1.0,223.6,0.7,8557.8
2025-01-20 14:43:33,257104.9,-0.0,-0.0,16384.0,24875.7,-0.0,-0.0,16368.7,-0.0,16077.2,14647.5,-1.0,223.6,0.7,8558.2
2025-01-20 14:44:03,257104.9,-0.0,-0.0,16384.0,24856.2,-0.0,-0.0,16368.7,-0.0,16077.9,14656.1,-1.0,223.6,0.7,8558.3
2025-01-20 14:44:33,257104.9,-0.0,-0.0,16384.0,24843.3,-0.0,-0.0,16368.7,-0.0,16079.1,14669.0,-1.0,223.6,0.7,8558.6
2025-01-20 14:45:03,257104.9,-0.0,-0.0,16384.0,24824.2,-0.0,-0.0,16368.7,-0.0,16079.5,14686.8,-1.0,223.6,0.7,8558.7
2025-01-20 14:45:33,257104.9,-0.0,-0.0,16384.0,24843.7,-0.0,-0.0,16368.7,-0.0,16081.7,14670.1,-1.0,223.6,0.7,8559.7
2025-01-20 14:46:03,257104.9,-0.0,-0.0,16384.0,24840.7,-0.0,-0.0,16368.7,-0.0,16083.7,14676.4,-1.0,223.6,0.7,8559.5
2025-01-20 14:46:33,257104.9,-0.0,-0.0,16384.0,24767.9,-0.0,-0.0,16368.7,-0.0,16068.5,14767.3,-1.0,223.6,0.7,8544.2
2025-01-20 14:47:03,257104.9,-0.0,-0.0,16384.0,24686.5,-0.0,-0.0,16368.7,-0.0,16069.5,14843.6,-1.0,223.6,0.7,8544.3
2025-01-20 14:47:33,257104.9,-0.0,-0.0,16384.0,24749.0,-0.0,-0.0,16368.7,-0.0,16070.4,14782.6,-1.0,223.6,0.7,8544.5
2025-01-20 14:48:03,257104.9,-0.0,-0.0,16384.0,24698.7,-0.0,-0.0,16368.7,-0.0,16071.0,14827.3,-1.0,223.6,0.7,8544.6
2025-01-20 14:48:33,257104.9,-0.0,-0.0,16384.0,24773.1,-0.0,-0.0,16368.7,-0.0,16071.9,14766.0,-1.0,223.6,0.7,8545.0
2025-01-20 14:49:03,257104.9,-0.0,-0.0,16384.0,24751.3,-0.0,-0.0,16368.7,-0.0,16072.6,14786.8,-1.0,223.6,0.7,8545.2
